repayment_id,loan_id,customer_id,installment_no,due_date,paid_date,monthly_payment_idr,delay_days,repayment_status
RP0000331,LN000083,CUS00414,7,2025-05-05,2025-05-05,287240,0,On Time
RP0000332,LN000083,CUS00414,8,2025-06-04,2025-06-04,287240,0,On Time
RP0000333,LN000085,CUS01139,1,2024-01-24,2024-01-24,339376,0,On Time
RP0000334,LN000085,CUS01139,2,2024-02-23,2024-02-23,339376,0,On Time
RP0000335,LN000085,CUS01139,3,2024-03-24,2024-03-24,339376,0,On Time
RP0000336,LN000085,CUS01139,4,2024-04-23,2024-04-23,339376,0,On Time
RP0000337,LN000085,CUS01139,5,2024-05-23,2024-05-23,339376,0,On Time
RP0000338,LN000085,CUS01139,6,2024-06-22,2024-06-22,339376,0,On Time
RP0000339,LN000085,CUS01139,7,2024-07-22,2024-07-22,339376,0,On Time
RP0000340,LN000085,CUS01139,8,2024-08-21,2024-08-21,339376,0,On Time
RP0000341,LN000085,CUS01139,9,2024-09-20,2024-09-20,339376,0,On Time
RP0000342,LN000085,CUS01139,10,2024-10-20,2024-10-20,339376,0,On Time
RP0000343,LN000085,CUS01139,11,2024-11-19,2024-11-19,339376,0,On Time
RP0000344,LN000085,CUS01139,12,2024-12-19,2024-12-19,339376,0,On Time
RP0000345,LN000089,CUS01495,1,2023-05-08,2023-05-08,305506,0,On Time
RP0000346,LN000089,CUS01495,2,2023-06-07,2023-06-07,305506,0,On Time
RP0000347,LN000089,CUS01495,3,2023-07-07,2023-07-07,305506,0,On Time
RP0000348,LN000089,CUS01495,4,2023-08-06,2023-08-06,305506,0,On Time
RP0000349,LN000089,CUS01495,5,2023-09-05,2023-09-05,305506,0,On Time
RP0000350,LN000089,CUS01495,6,2023-10-05,2023-10-05,305506,0,On Time
RP0000351,LN000089,CUS01495,7,2023-11-04,2023-11-04,305506,0,On Time
RP0000352,LN000089,CUS01495,8,2023-12-04,2023-12-04,305506,0,On Time
RP0000353,LN000089,CUS01495,9,2024-01-03,2024-01-03,305506,0,On Time
RP0000354,LN000089,CUS01495,10,2024-02-02,2024-02-02,305506,0,On Time
RP0000355,LN000089,CUS01495,11,2024-03-03,2024-03-03,305506,0,On Time
RP0000356,LN000089,CUS01495,12,2024-04-02,2024-04-02,305506,0,On Time
RP0000357,LN000089,CUS01495,13,2024-05-02,2024-05-02,305506,0,On Time
RP0000358,LN000089,CUS01495,14,2024-06-01,2024-06-01,305506,0,On Time
RP0000359,LN000089,CUS01495,15,2024-07-01,2024-07-01,305506,0,On Time
RP0000360,LN000089,CUS01495,16,2024-07-31,2024-07-31,305506,0,On Time
RP0000361,LN000089,CUS01495,17,2024-08-30,2024-08-30,305506,0,On Time
RP0000362,LN000089,CUS01495,18,2024-09-29,2024-09-29,305506,0,On Time
RP0000363,LN000096,CUS02875,1,2023-11-17,2023-11-17,1929965,0,On Time
RP0000364,LN000096,CUS02875,2,2023-12-17,2023-12-17,1929965,0,On Time
RP0000365,LN000096,CUS02875,3,2024-01-16,2024-01-16,1929965,0,On Time
RP0000366,LN000096,CUS02875,4,2024-02-15,2024-02-15,1929965,0,On Time
RP0000367,LN000096,CUS02875,5,2024-03-16,2024-03-16,1929965,0,On Time
RP0000368,LN000096,CUS02875,6,2024-04-15,2024-04-15,1929965,0,On Time
RP0000369,LN000097,CUS02800,1,2023-07-24,2023-07-24,64519,0,On Time
RP0000370,LN000097,CUS02800,2,2023-08-23,2023-08-23,64519,0,On Time
RP0000371,LN000097,CUS02800,3,2023-09-22,2023-09-22,64519,0,On Time
RP0000372,LN000097,CUS02800,4,2023-10-22,2023-10-22,64519,0,On Time
RP0000373,LN000097,CUS02800,5,2023-11-21,2023-11-21,64519,0,On Time
RP0000374,LN000097,CUS02800,6,2023-12-21,2023-12-21,64519,0,On Time
RP0000375,LN000097,CUS02800,7,2024-01-20,2024-01-20,64519,0,On Time
RP0000376,LN000097,CUS02800,8,2024-02-19,2024-02-19,64519,0,On Time
RP0000377,LN000097,CUS02800,9,2024-03-20,2024-03-20,64519,0,On Time
RP0000378,LN000097,CUS02800,10,2024-04-19,2024-04-19,64519,0,On Time
RP0000379,LN000097,CUS02800,11,2024-05-19,2024-05-19,64519,0,On Time
RP0000380,LN000097,CUS02800,12,2024-06-18,2024-06-18,64519,0,On Time
RP0000381,LN000097,CUS02800,13,2024-07-18,2024-07-18,64519,0,On Time
RP0000382,LN000097,CUS02800,14,2024-08-17,2024-08-17,64519,0,On Time
RP0000383,LN000097,CUS02800,15,2024-09-16,2024-09-16,64519,0,On Time
RP0000384,LN000097,CUS02800,16,2024-10-16,2024-10-16,64519,0,On Time
RP0000385,LN000097,CUS02800,17,2024-11-15,2024-11-15,64519,0,On Time
RP0000386,LN000097,CUS02800,18,2024-12-15,2024-12-15,64519,0,On Time
RP0000387,LN000097,CUS02800,19,2025-01-14,2025-01-14,64519,0,On Time
RP0000388,LN000097,CUS02800,20,2025-02-13,2025-02-13,64519,0,On Time
RP0000389,LN000097,CUS02800,21,2025-03-15,2025-03-15,64519,0,On Time
RP0000390,LN000097,CUS02800,22,2025-04-14,2025-04-14,64519,0,On Time
RP0000391,LN000097,CUS02800,23,2025-05-14,2025-05-14,64519,0,On Time
RP0000392,LN000097,CUS02800,24,2025-06-13,2025-06-13,64519,0,On Time
RP0000393,LN000101,CUS02601,1,2023-01-15,2023-01-15,122021,0,On Time
RP0000394,LN000101,CUS02601,2,2023-02-14,2023-02-14,122021,0,On Time
RP0000395,LN000101,CUS02601,3,2023-03-16,2023-03-16,122021,0,On Time
RP0000396,LN000101,CUS02601,4,2023-04-15,2023-04-15,122021,0,On Time
RP0000397,LN000101,CUS02601,5,2023-05-15,2023-05-15,122021,0,On Time
RP0000398,LN000101,CUS02601,6,2023-06-14,2023-06-14,122021,0,On Time
RP0000399,LN000101,CUS02601,7,2023-07-14,2023-07-14,122021,0,On Time
RP0000400,LN000101,CUS02601,8,2023-08-13,2023-08-13,122021,0,On Time
RP0000401,LN000101,CUS02601,9,2023-09-12,2023-09-12,122021,0,On Time
RP0000402,LN000101,CUS02601,10,2023-10-12,2023-10-12,122021,0,On Time
RP0000403,LN000101,CUS02601,11,2023-11-11,2023-11-11,122021,0,On Time
RP0000404,LN000101,CUS02601,12,2023-12-11,2023-12-11,122021,0,On Time
RP0000405,LN000101,CUS02601,13,2024-01-10,2024-01-10,122021,0,On Time
RP0000406,LN000101,CUS02601,14,2024-02-09,2024-02-09,122021,0,On Time
RP0000407,LN000101,CUS02601,15,2024-03-10,2024-03-10,122021,0,On Time
RP0000408,LN000101,CUS02601,16,2024-04-09,2024-04-09,122021,0,On Time
RP0000409,LN000101,CUS02601,17,2024-05-09,2024-05-09,122021,0,On Time
RP0000410,LN000101,CUS02601,18,2024-06-08,2024-06-08,122021,0,On Time
RP0000411,LN000103,CUS02188,1,2022-12-28,2022-12-28,321427,0,On Time
RP0000412,LN000103,CUS02188,2,2023-01-27,2023-01-27,321427,0,On Time
RP0000413,LN000103,CUS02188,3,2023-02-26,2023-02-26,321427,0,On Time
RP0000414,LN000103,CUS02188,4,2023-03-28,2023-03-28,321427,0,On Time
RP0000415,LN000103,CUS02188,5,2023-04-27,2023-04-27,321427,0,On Time
RP0000416,LN000103,CUS02188,6,2023-05-27,2023-05-27,321427,0,On Time
RP0000417,LN000109,CUS01106,1,2024-07-05,2024-07-05,608229,0,On Time
RP0000418,LN000109,CUS01106,2,2024-08-04,2024-08-04,608229,0,On Time
RP0000419,LN000109,CUS01106,3,2024-09-03,2024-09-03,608229,0,On Time
RP0000420,LN000110,CUS02622,1,2023-01-07,2023-01-07,1646765,0,On Time
RP0000421,LN000110,CUS02622,2,2023-02-06,2023-02-06,1646765,0,On Time
RP0000422,LN000110,CUS02622,3,2023-03-08,2023-03-08,1646765,0,On Time
RP0000423,LN000110,CUS02622,4,2023-04-07,2023-04-07,1646765,0,On Time
RP0000424,LN000110,CUS02622,5,2023-05-07,2023-05-07,1646765,0,On Time
RP0000425,LN000110,CUS02622,6,2023-06-06,2023-06-06,1646765,0,On Time
RP0000426,LN000110,CUS02622,7,2023-07-06,2023-07-06,1646765,0,On Time
RP0000427,LN000110,CUS02622,8,2023-08-05,2023-08-05,1646765,0,On Time
RP0000428,LN000110,CUS02622,9,2023-09-04,2023-09-04,1646765,0,On Time
RP0000429,LN000110,CUS02622,10,2023-10-04,2023-10-04,1646765,0,On Time
RP0000430,LN000110,CUS02622,11,2023-11-03,2023-11-03,1646765,0,On Time
RP0000431,LN000110,CUS02622,12,2023-12-03,2023-12-03,1646765,0,On Time
RP0000432,LN000112,CUS02282,1,2022-12-22,2022-12-22,236494,0,On Time
RP0000433,LN000112,CUS02282,2,2023-01-21,2023-01-21,236494,0,On Time
RP0000434,LN000112,CUS02282,3,2023-02-20,2023-02-20,236494,0,On Time
RP0000435,LN000112,CUS02282,4,2023-03-22,2023-03-22,236494,0,On Time
RP0000436,LN000112,CUS02282,5,2023-04-21,2023-04-21,236494,0,On Time
RP0000437,LN000112,CUS02282,6,2023-05-21,2023-05-21,236494,0,On Time
RP0000438,LN000112,CUS02282,7,2023-06-20,2023-06-20,236494,0,On Time
RP0000439,LN000112,CUS02282,8,2023-07-20,2023-07-20,236494,0,On Time
RP0000440,LN000112,CUS02282,9,2023-08-19,2023-08-19,236494,0,On Time
RP0000441,LN000112,CUS02282,10,2023-09-18,2023-09-18,236494,0,On Time
RP0000442,LN000112,CUS02282,11,2023-10-18,2023-10-18,236494,0,On Time
RP0000443,LN000112,CUS02282,12,2023-11-17,2023-11-17,236494,0,On Time
RP0000444,LN000112,CUS02282,13,2023-12-17,2023-12-17,236494,0,On Time
RP0000445,LN000112,CUS02282,14,2024-01-16,2024-01-16,236494,0,On Time
RP0000446,LN000112,CUS02282,15,2024-02-15,2024-02-15,236494,0,On Time
RP0000447,LN000112,CUS02282,16,2024-03-16,2024-03-16,236494,0,On Time
RP0000448,LN000112,CUS02282,17,2024-04-15,2024-04-15,236494,0,On Time
RP0000449,LN000112,CUS02282,18,2024-05-15,2024-05-15,236494,0,On Time
RP0000450,LN000113,CUS00900,1,2022-05-22,2022-05-22,426840,0,On Time
RP0000451,LN000113,CUS00900,2,2022-06-21,2022-06-21,426840,0,On Time
RP0000452,LN000113,CUS00900,3,2022-07-21,2022-07-21,426840,0,On Time
RP0000453,LN000113,CUS00900,4,2022-08-20,2022-08-20,426840,0,On Time
RP0000454,LN000113,CUS00900,5,2022-09-19,2022-09-19,426840,0,On Time
RP0000455,LN000113,CUS00900,6,2022-10-19,2022-10-19,426840,0,On Time
RP0000456,LN000113,CUS00900,7,2022-11-18,2022-11-18,426840,0,On Time
RP0000457,LN000113,CUS00900,8,2022-12-18,2022-12-18,426840,0,On Time
RP0000458,LN000113,CUS00900,9,2023-01-17,2023-01-17,426840,0,On Time
RP0000459,LN000113,CUS00900,10,2023-02-16,2023-02-16,426840,0,On Time
RP0000460,LN000113,CUS00900,11,2023-03-18,2023-03-18,426840,0,On Time
RP0000461,LN000113,CUS00900,12,2023-04-17,2023-04-17,426840,0,On Time
RP0000462,LN000113,CUS00900,13,2023-05-17,2023-05-17,426840,0,On Time
RP0000463,LN000113,CUS00900,14,2023-06-16,2023-06-16,426840,0,On Time
RP0000464,LN000113,CUS00900,15,2023-07-16,2023-07-16,426840,0,On Time
RP0000465,LN000113,CUS00900,16,2023-08-15,2023-08-15,426840,0,On Time
RP0000466,LN000113,CUS00900,17,2023-09-14,2023-09-14,426840,0,On Time
RP0000467,LN000113,CUS00900,18,2023-10-14,2023-10-14,426840,0,On Time
RP0000468,LN000113,CUS00900,19,2023-11-13,2023-11-13,426840,0,On Time
RP0000469,LN000113,CUS00900,20,2023-12-13,2023-12-13,426840,0,On Time
RP0000470,LN000113,CUS00900,21,2024-01-12,2024-01-12,426840,0,On Time
RP0000471,LN000113,CUS00900,22,2024-02-11,2024-02-11,426840,0,On Time
RP0000472,LN000113,CUS00900,23,2024-03-12,2024-03-12,426840,0,On Time
RP0000473,LN000113,CUS00900,24,2024-04-11,2024-04-11,426840,0,On Time
RP0000474,LN000115,CUS01329,1,2023-12-11,2023-12-11,1318989,0,On Time
RP0000475,LN000115,CUS01329,2,2024-01-10,2024-01-10,1318989,0,On Time
RP0000476,LN000115,CUS01329,3,2024-02-09,2024-02-09,1318989,0,On Time
RP0000477,LN000115,CUS01329,4,2024-03-10,2024-03-10,1318989,0,On Time
RP0000478,LN000115,CUS01329,5,2024-04-09,2024-04-09,1318989,0,On Time
RP0000479,LN000115,CUS01329,6,2024-05-09,2024-05-09,1318989,0,On Time
RP0000480,LN000115,CUS01329,7,2024-06-08,2024-06-08,1318989,0,On Time
RP0000481,LN000115,CUS01329,8,2024-07-08,2024-07-08,1318989,0,On Time
RP0000482,LN000115,CUS01329,9,2024-08-07,2024-08-07,1318989,0,On Time
RP0000483,LN000115,CUS01329,10,2024-09-06,2024-09-06,1318989,0,On Time
RP0000484,LN000115,CUS01329,11,2024-10-06,2024-10-06,1318989,0,On Time
RP0000485,LN000115,CUS01329,12,2024-11-05,2024-11-05,1318989,0,On Time
RP0000486,LN000115,CUS01329,13,2024-12-05,2024-12-05,1318989,0,On Time
RP0000487,LN000115,CUS01329,14,2025-01-04,2025-01-04,1318989,0,On Time
RP0000488,LN000115,CUS01329,15,2025-02-03,2025-02-03,1318989,0,On Time
RP0000489,LN000115,CUS01329,16,2025-03-05,2025-03-05,1318989,0,On Time
RP0000490,LN000115,CUS01329,17,2025-04-04,2025-04-04,1318989,0,On Time
RP0000491,LN000115,CUS01329,18,2025-05-04,2025-05-04,1318989,0,On Time
RP0000492,LN000115,CUS01329,19,2025-06-03,2025-06-03,1318989,0,On Time
RP0000493,LN000116,CUS03453,1,2023-03-29,2023-03-29,380682,0,On Time
RP0000494,LN000116,CUS03453,2,2023-04-28,2023-04-28,380682,0,On Time
RP0000495,LN000116,CUS03453,3,2023-05-28,2023-05-28,380682,0,On Time
RP0000496,LN000116,CUS03453,4,2023-06-27,2023-06-27,380682,0,On Time
RP0000497,LN000116,CUS03453,5,2023-07-27,2023-07-27,380682,0,On Time
RP0000498,LN000116,CUS03453,6,2023-08-26,2023-08-26,380682,0,On Time
RP0000499,LN000116,CUS03453,7,2023-09-25,2023-09-25,380682,0,On Time
RP0000500,LN000116,CUS03453,8,2023-10-25,2023-10-25,380682,0,On Time
RP0000501,LN000116,CUS03453,9,2023-11-24,2023-11-24,380682,0,On Time
RP0000502,LN000116,CUS03453,10,2023-12-24,2023-12-24,380682,0,On Time
RP0000503,LN000116,CUS03453,11,2024-01-23,2024-01-23,380682,0,On Time
RP0000504,LN000116,CUS03453,12,2024-02-22,2024-02-22,380682,0,On Time
RP0000505,LN000117,CUS03148,1,2023-03-01,2023-03-01,422471,0,On Time
RP0000506,LN000117,CUS03148,2,2023-03-31,2023-03-31,422471,0,On Time
RP0000507,LN000117,CUS03148,3,2023-04-30,2023-04-30,422471,0,On Time
RP0000508,LN000117,CUS03148,4,2023-05-30,2023-05-30,422471,0,On Time
RP0000509,LN000117,CUS03148,5,2023-06-29,2023-06-29,422471,0,On Time
RP0000510,LN000117,CUS03148,6,2023-07-29,2023-07-29,422471,0,On Time
RP0000511,LN000117,CUS03148,7,2023-08-28,2023-08-28,422471,0,On Time
RP0000512,LN000117,CUS03148,8,2023-09-27,2023-09-27,422471,0,On Time
RP0000513,LN000117,CUS03148,9,2023-10-27,2023-10-27,422471,0,On Time
RP0000514,LN000117,CUS03148,10,2023-11-26,2023-11-26,422471,0,On Time
RP0000515,LN000117,CUS03148,11,2023-12-26,2023-12-26,422471,0,On Time
RP0000516,LN000117,CUS03148,12,2024-01-25,2024-01-25,422471,0,On Time
RP0000517,LN000122,CUS00132,1,2023-06-05,2023-06-05,173277,0,On Time
RP0000518,LN000122,CUS00132,2,2023-07-05,2023-07-05,173277,0,On Time
RP0000519,LN000122,CUS00132,3,2023-08-04,2023-08-04,173277,0,On Time
RP0000520,LN000122,CUS00132,4,2023-09-03,2023-09-03,173277,0,On Time
RP0000521,LN000122,CUS00132,5,2023-10-03,2023-10-03,173277,0,On Time
RP0000522,LN000122,CUS00132,6,2023-11-02,2023-11-02,173277,0,On Time
RP0000523,LN000122,CUS00132,7,2023-12-02,2023-12-02,173277,0,On Time
RP0000524,LN000122,CUS00132,8,2024-01-01,2024-01-01,173277,0,On Time
RP0000525,LN000122,CUS00132,9,2024-01-31,2024-01-31,173277,0,On Time
RP0000526,LN000122,CUS00132,10,2024-03-01,2024-03-01,173277,0,On Time
RP0000527,LN000122,CUS00132,11,2024-03-31,2024-03-31,173277,0,On Time
RP0000528,LN000122,CUS00132,12,2024-04-30,2024-04-30,173277,0,On Time
RP0000529,LN000125,CUS01644,1,2024-04-18,2024-04-18,370083,0,On Time
RP0000530,LN000125,CUS01644,2,2024-05-18,2024-05-18,370083,0,On Time
RP0000531,LN000125,CUS01644,3,2024-06-17,2024-06-17,370083,0,On Time
RP0000532,LN000125,CUS01644,4,2024-07-17,2024-07-17,370083,0,On Time
RP0000533,LN000125,CUS01644,5,2024-08-16,2024-08-16,370083,0,On Time
RP0000534,LN000125,CUS01644,6,2024-09-15,2024-09-15,370083,0,On Time
RP0000535,LN000127,CUS00272,1,2022-12-12,2022-12-12,115988,0,On Time
RP0000536,LN000127,CUS00272,2,2023-01-11,2023-01-11,115988,0,On Time
RP0000537,LN000127,CUS00272,3,2023-02-10,2023-02-10,115988,0,On Time
RP0000538,LN000127,CUS00272,4,2023-03-12,2023-03-12,115988,0,On Time
RP0000539,LN000127,CUS00272,5,2023-04-11,2023-04-11,115988,0,On Time
RP0000540,LN000127,CUS00272,6,2023-05-11,2023-05-11,115988,0,On Time
RP0000541,LN000127,CUS00272,7,2023-06-10,2023-06-10,115988,0,On Time
RP0000542,LN000127,CUS00272,8,2023-07-10,2023-07-10,115988,0,On Time
RP0000543,LN000127,CUS00272,9,2023-08-09,2023-08-09,115988,0,On Time
RP0000544,LN000127,CUS00272,10,2023-09-08,2023-09-08,115988,0,On Time
RP0000545,LN000127,CUS00272,11,2023-10-08,2023-10-08,115988,0,On Time
RP0000546,LN000127,CUS00272,12,2023-11-07,2023-11-07,115988,0,On Time
RP0000547,LN000127,CUS00272,13,2023-12-07,2023-12-07,115988,0,On Time
RP0000548,LN000127,CUS00272,14,2024-01-06,2024-01-06,115988,0,On Time
RP0000549,LN000127,CUS00272,15,2024-02-05,2024-02-05,115988,0,On Time
RP0000550,LN000127,CUS00272,16,2024-03-06,2024-03-06,115988,0,On Time
RP0000551,LN000127,CUS00272,17,2024-04-05,2024-04-05,115988,0,On Time
RP0000552,LN000127,CUS00272,18,2024-05-05,2024-05-05,115988,0,On Time
RP0000553,LN000143,CUS02300,1,2022-09-28,2022-09-28,48864,0,On Time
RP0000554,LN000143,CUS02300,2,2022-10-28,2022-10-28,48864,0,On Time
RP0000555,LN000143,CUS02300,3,2022-11-27,2022-11-27,48864,0,On Time
RP0000556,LN000143,CUS02300,4,2022-12-27,2022-12-27,48864,0,On Time
RP0000557,LN000143,CUS02300,5,2023-01-26,2023-01-26,48864,0,On Time
RP0000558,LN000143,CUS02300,6,2023-02-25,2023-02-25,48864,0,On Time
RP0000559,LN000143,CUS02300,7,2023-03-27,2023-03-27,48864,0,On Time
RP0000560,LN000143,CUS02300,8,2023-04-26,2023-04-26,48864,0,On Time
RP0000561,LN000143,CUS02300,9,2023-05-26,2023-05-26,48864,0,On Time
RP0000562,LN000143,CUS02300,10,2023-06-25,2023-06-25,48864,0,On Time
RP0000563,LN000143,CUS02300,11,2023-07-25,2023-07-25,48864,0,On Time
RP0000564,LN000143,CUS02300,12,2023-08-24,2023-08-24,48864,0,On Time
RP0000565,LN000143,CUS02300,13,2023-09-23,2023-09-23,48864,0,On Time
RP0000566,LN000143,CUS02300,14,2023-10-23,2023-10-23,48864,0,On Time
RP0000567,LN000143,CUS02300,15,2023-11-22,2023-11-22,48864,0,On Time
RP0000568,LN000143,CUS02300,16,2023-12-22,2023-12-22,48864,0,On Time
RP0000569,LN000143,CUS02300,17,2024-01-21,2024-01-21,48864,0,On Time
RP0000570,LN000143,CUS02300,18,2024-02-20,2024-02-20,48864,0,On Time
RP0000571,LN000143,CUS02300,19,2024-03-21,2024-03-21,48864,0,On Time
RP0000572,LN000143,CUS02300,20,2024-04-20,2024-04-20,48864,0,On Time
RP0000573,LN000143,CUS02300,21,2024-05-20,2024-05-20,48864,0,On Time
RP0000574,LN000143,CUS02300,22,2024-06-19,2024-06-19,48864,0,On Time
RP0000575,LN000143,CUS02300,23,2024-07-19,2024-07-19,48864,0,On Time
RP0000576,LN000143,CUS02300,24,2024-08-18,2024-08-18,48864,0,On Time
RP0000577,LN000143,CUS02300,25,2024-09-17,2024-09-17,48864,0,On Time
RP0000578,LN000143,CUS02300,26,2024-10-17,2024-10-17,48864,0,On Time
RP0000579,LN000143,CUS02300,27,2024-11-16,2024-11-16,48864,0,On Time
RP0000580,LN000143,CUS02300,28,2024-12-16,2024-12-16,48864,0,On Time
RP0000581,LN000143,CUS02300,29,2025-01-15,2025-01-15,48864,0,On Time
RP0000582,LN000143,CUS02300,30,2025-02-14,2025-02-14,48864,0,On Time
RP0000583,LN000143,CUS02300,31,2025-03-16,2025-03-16,48864,0,On Time
RP0000584,LN000143,CUS02300,32,2025-04-15,2025-04-15,48864,0,On Time
RP0000585,LN000143,CUS02300,33,2025-05-15,2025-05-15,48864,0,On Time
RP0000586,LN000143,CUS02300,34,2025-06-14,2025-06-14,48864,0,On Time
RP0000587,LN000145,CUS01077,1,2024-04-26,2024-04-26,80200,0,On Time
RP0000588,LN000145,CUS01077,2,2024-05-26,2024-05-26,80200,0,On Time
RP0000589,LN000145,CUS01077,3,2024-06-25,2024-06-25,80200,0,On Time
RP0000590,LN000145,CUS01077,4,2024-07-25,2024-07-25,80200,0,On Time
RP0000591,LN000145,CUS01077,5,2024-08-24,2024-08-24,80200,0,On Time
RP0000592,LN000145,CUS01077,6,2024-09-23,2024-09-23,80200,0,On Time
RP0000593,LN000145,CUS01077,7,2024-10-23,2024-10-23,80200,0,On Time
RP0000594,LN000145,CUS01077,8,2024-11-22,2024-11-22,80200,0,On Time
RP0000595,LN000145,CUS01077,9,2024-12-22,2024-12-22,80200,0,On Time
RP0000596,LN000145,CUS01077,10,2025-01-21,2025-01-21,80200,0,On Time
RP0000597,LN000145,CUS01077,11,2025-02-20,2025-02-20,80200,0,On Time
RP0000598,LN000145,CUS01077,12,2025-03-22,2025-03-22,80200,0,On Time
RP0000599,LN000145,CUS01077,13,2025-04-21,2025-04-21,80200,0,On Time
RP0000600,LN000145,CUS01077,14,2025-05-21,2025-05-21,80200,0,On Time
RP0000601,LN000145,CUS01077,15,2025-06-20,2025-06-20,80200,0,On Time
RP0000602,LN000146,CUS03060,1,2024-09-23,2024-09-23,2024200,0,On Time
RP0000603,LN000146,CUS03060,2,2024-10-23,2024-10-23,2024200,0,On Time
RP0000604,LN000146,CUS03060,3,2024-11-22,2024-11-22,2024200,0,On Time
RP0000605,LN000146,CUS03060,4,2024-12-22,2024-12-22,2024200,0,On Time
RP0000606,LN000146,CUS03060,5,2025-01-21,2025-01-21,2024200,0,On Time
RP0000607,LN000146,CUS03060,6,2025-02-20,2025-02-20,2024200,0,On Time
RP0000608,LN000146,CUS03060,7,2025-03-22,2025-03-22,2024200,0,On Time
RP0000609,LN000146,CUS03060,8,2025-04-21,2025-04-21,2024200,0,On Time
RP0000610,LN000146,CUS03060,9,2025-05-21,2025-05-21,2024200,0,On Time
RP0000611,LN000146,CUS03060,10,2025-06-20,2025-06-20,2024200,0,On Time
RP0000612,LN000151,CUS01483,1,2023-02-15,2023-02-15,1316739,0,On Time
RP0000613,LN000151,CUS01483,2,2023-03-17,2023-03-17,1316739,0,On Time
RP0000614,LN000151,CUS01483,3,2023-04-16,2023-04-16,1316739,0,On Time
RP0000615,LN000151,CUS01483,4,2023-05-16,2023-05-16,1316739,0,On Time
RP0000616,LN000151,CUS01483,5,2023-06-15,2023-06-15,1316739,0,On Time
RP0000617,LN000151,CUS01483,6,2023-07-15,2023-07-15,1316739,0,On Time
RP0000618,LN000151,CUS01483,7,2023-08-14,2023-08-14,1316739,0,On Time
RP0000619,LN000151,CUS01483,8,2023-09-13,2023-09-13,1316739,0,On Time
RP0000620,LN000151,CUS01483,9,2023-10-13,2023-10-13,1316739,0,On Time
RP0000621,LN000151,CUS01483,10,2023-11-12,2023-11-12,1316739,0,On Time
RP0000622,LN000151,CUS01483,11,2023-12-12,2023-12-12,1316739,0,On Time
RP0000623,LN000151,CUS01483,12,2024-01-11,2024-01-11,1316739,0,On Time
RP0000624,LN000151,CUS01483,13,2024-02-10,2024-02-10,1316739,0,On Time
RP0000625,LN000151,CUS01483,14,2024-03-11,2024-03-11,1316739,0,On Time
RP0000626,LN000151,CUS01483,15,2024-04-10,2024-04-10,1316739,0,On Time
RP0000627,LN000151,CUS01483,16,2024-05-10,2024-05-10,1316739,0,On Time
RP0000628,LN000151,CUS01483,17,2024-06-09,2024-06-09,1316739,0,On Time
RP0000629,LN000151,CUS01483,18,2024-07-09,2024-07-09,1316739,0,On Time
RP0000630,LN000151,CUS01483,19,2024-08-08,2024-08-08,1316739,0,On Time
RP0000631,LN000151,CUS01483,20,2024-09-07,2024-09-07,1316739,0,On Time
RP0000632,LN000151,CUS01483,21,2024-10-07,2024-10-07,1316739,0,On Time
RP0000633,LN000151,CUS01483,22,2024-11-06,2024-11-06,1316739,0,On Time
RP0000634,LN000151,CUS01483,23,2024-12-06,2024-12-06,1316739,0,On Time
RP0000635,LN000151,CUS01483,24,2025-01-05,2025-01-05,1316739,0,On Time
RP0000636,LN000155,CUS02022,1,2023-02-20,2023-02-20,99662,0,On Time
RP0000637,LN000155,CUS02022,2,2023-03-22,2023-03-22,99662,0,On Time
RP0000638,LN000155,CUS02022,3,2023-04-21,2023-04-21,99662,0,On Time
RP0000639,LN000155,CUS02022,4,2023-05-21,2023-05-21,99662,0,On Time
RP0000640,LN000155,CUS02022,5,2023-06-20,2023-06-20,99662,0,On Time
RP0000641,LN000155,CUS02022,6,2023-07-20,2023-07-20,99662,0,On Time
RP0000642,LN000155,CUS02022,7,2023-08-19,2023-08-19,99662,0,On Time
RP0000643,LN000155,CUS02022,8,2023-09-18,2023-09-18,99662,0,On Time
RP0000644,LN000155,CUS02022,9,2023-10-18,2023-10-18,99662,0,On Time
RP0000645,LN000155,CUS02022,10,2023-11-17,2023-11-17,99662,0,On Time
RP0000646,LN000155,CUS02022,11,2023-12-17,2023-12-17,99662,0,On Time
RP0000647,LN000155,CUS02022,12,2024-01-16,2024-01-16,99662,0,On Time
